query,portfolio_mode,index,scalar_name,scalar_family,graph_mode,elapsed_s,heap_pops,expanded_nodes,edge_scans,route_found,L,H,avg_pop,avg_width,road_changes,elementary,repeated_vertex_count,feasible,normalized_violation_score
paris_bures,adaptive,7,hinge_balanced_strong,hinge,geometric,0.050128799994126894,9060,8480,17297,True,31767.0,397.9999998956919,201.3938363710769,14.269997166871281,101,True,0,False,0.020000001043081285
paris_bures,adaptive,8,hinge_low_length_pressure,hinge,geometric,0.04948580000200309,9093,8496,17339,True,32466.0,411.0000000745058,201.84272777675108,14.140485430912339,105,True,0,True,0.0
paris_bures,adaptive,9,hinge_medium_length_pressure,hinge,geometric,0.04922729999816511,8955,8429,17203,True,31268.0,382.4000005200505,206.48052321862608,14.625815530254574,97,True,0,False,0.17599999479949474
paris_bures,adaptive,10,hinge_high_length_pressure,hinge,geometric,0.0493650999997044,8985,8483,17312,True,31126.0,382.00000051409006,206.72579194242755,14.69366446057958,94,True,0,False,0.1799999948590994
paris_bures,adaptive,11,width_linear_mild,width_linear,geometric,0.05623829999967711,8953,8476,17247,True,28610.0,381.8999987691641,179.98794127927297,14.679482698357218,106,True,0,False,0.278
paris_bures,adaptive,12,width_linear_strong,width_linear,geometric,0.05556040000374196,8968,8439,17204,True,30922.0,388.4000010713935,191.42377595239634,13.463715154259104,107,True,0,False,0.1159999892860651
paris_bures,adaptive,13,pop_complement_mild,pop_complement,geometric,0.04217130000324687,9247,8747,17832,True,25798.0,330.90000012516975,179.1876114427475,21.414256919141017,43,True,0,False,0.8404
paris_bures,adaptive,14,pop_complement_strong,pop_complement,geometric,0.04092190000665141,9014,8500,17344,True,30373.0,384.50000024586916,213.16303954169823,15.11605702433082,96,True,0,False,0.15499999754130842
paris_bures,adaptive,15,low_elevation_mild,low_elevation,geometric,0.052116899998509325,9013,8542,17397,True,25592.0,327.20000004023314,172.451430134417,20.966903719912473,46,True,0,False,0.8816
paris_bures,adaptive,16,low_elevation_strong,low_elevation,geometric,0.052155500001390465,9071,8605,17546,True,25592.0,327.20000004023314,172.451430134417,20.966903719912473,46,True,0,False,0.8816
paris_bures,adaptive,17,low_elevation_with_width_pop,low_elevation,geometric,0.051281500003824476,8907,8404,17150,True,31764.0,402.90000009536743,200.79183981866262,14.221760483566301,102,True,0,True,0.0
paris_bures,adaptive,18,high_elevation_weak_length,high_elevation,geometric,0.052508300002955366,8952,8486,17264,True,25592.0,327.20000004023314,172.451430134417,20.966903719912473,46,True,0,False,0.8816
paris_bures,adaptive,19,high_elevation_medium_length,high_elevation,geometric,0.052032599996891804,8949,8493,17278,True,25592.0,327.20000004023314,172.451430134417,20.966903719912473,46,True,0,False,0.8816
paris_bures,adaptive,20,high_elevation_strong_length,high_elevation,geometric,0.052454900003795046,8959,8500,17294,True,25592.0,327.20000004023314,172.451430134417,20.966903719912473,46,True,0,False,0.8816
paris_bures,adaptive,21,high_elevation_width,high_elevation,geometric,0.05197389999375446,8861,8366,17021,True,32210.0,401.6000008508563,173.43675877056813,13.289195901893821,110,True,0,True,0.0
paris_bures,adaptive,22,high_elevation_pop,high_elevation,geometric,0.05465080000431044,9291,8783,17919,True,29333.0,341.1999989077449,230.24000272730373,20.946544847100537,46,True,0,False,0.5880000109225512
paris_bures,adaptive,23,high_elevation_width_pop,high_elevation,geometric,0.05212970000138739,8933,8413,17166,True,31126.0,382.00000051409006,206.72579194242755,14.69366446057958,94,True,0,False,0.1799999948590994
paris_bures,adaptive,24,slope_inverse_beta_5,nonlinear_high_elevation,geometric,0.052389700002095196,8952,8486,17265,True,25592.0,327.20000004023314,172.451430134417,20.966903719912473,46,True,0,False,0.8816
paris_bures,adaptive,25,slope_inverse_beta_12_width_pop,nonlinear_high_elevation,geometric,0.052051400001801085,8815,8303,16954,True,31838.0,407.10000044107437,200.0088887492933,14.147559520070356,105,True,0,True,0.0
paris_bures,adaptive,26,slope_exp_beta_150_width,nonlinear_high_elevation,geometric,0.05488310000509955,9004,8328,16954,True,32020.0,472.29999965429306,146.2937539038101,13.7158026233604,137,True,0,False,0.024708307307932578
paris_bures,adaptive,27,slope_exp_beta_250_width_pop_light,nonlinear_high_elevation,geometric,0.05325250000169035,8958,8291,16876,True,31077.0,431.2999996840954,152.39894455706792,13.491488882453261,127,True,0,True,0.0
paris_bures,adaptive,28,slope_exp_beta_8,nonlinear_high_elevation,geometric,0.05348769999545766,8949,8473,17243,True,25592.0,327.20000004023314,172.451430134417,20.966903719912473,46,True,0,False,0.8816
paris_bures,adaptive,29,slope_exp_beta_400_width_light,nonlinear_high_elevation,geometric,0.053360699996119365,9161,8411,17135,True,30791.0,402.4000006765127,161.72427007891918,15.457601247117664,111,True,0,False,0.03050674980784424
paris_bures,adaptive,30,slope_exp_beta_16_width_pop,nonlinear_high_elevation,geometric,0.05279799999698298,8893,8355,17057,True,31764.0,402.90000009536743,200.79183981866262,14.221760483566301,102,True,0,True,0.0
