benchmark,query_id,pair_id,category,tightness,tags,source,target,row_type,pair_type,graph_mode,Lmin,Lmax,Hmin,Hmax,Pmin,Wmax,witness_route_id,witness_generator,witness_scalar_name,witness_L,witness_H,witness_avg_pop,witness_avg_width,witness_road_changes,shortest_violation_score,shortest_violated_constraints,route_found,feasible,L,H,avg_pop,avg_width,road_changes,via_vertex,orientation,elementary,repeated_vertex_count,validation_passed,profile_feasible_count,exact_feasible_count,non_elementary_count,rejected_validation_count,rejected_exact_box_count,via_vertices_scanned,tree_computation_s,profile_scan_s,first_hit_reconstruction_s,exhaustive_reconstruction_s,time_to_first_feasible,exhaustive_total_s,reconstructed_before_first_hit,reconstructed_exhaustive,normalized_violation_score,violations,violated_constraints,nearest_candidate_or_profile,member_pair_types,same_scalar_profile_scan_s,additional_mixed_profile_scan_s,same_scalar_reconstruction_s,mixed_reconstruction_s,first_hit_non_elementary_rejections,first_hit_validation_rejections,first_hit_exact_box_rejections
development,anchor_west_east_23_l_high_active,anchor_west_east,L_HIGH_ACTIVE,tight,L_HIGH_ACTIVE|tight,5495,9171,pair_type,"P,P",full,30890.64,35734.854,264.2999961078167,494.2999961078167,151.80397686807396,14.068509813976014,anchor_west_east:probe_via:slope_exp_beta_150_width:via251,same_scalar_via_profile_probe,slope_exp_beta_150_width,35103.0,354.2999961078167,175.80397686807396,11.768509813976014,127,0.8727194958769368,length_low|elevation_low|width_high,True,True,34408.0,334.79999677091837,188.6086375261567,12.10953847942339,124,332,"P,P",True,0,True,5736,2756,2980,0,0,21241,0.7607356000080472,0.06775930000003427,0.015382900004624389,3.5608501999959117,0.8438778000127058,4.389345100003993,5,5736,0.0,{},,"{""metrics"": {""avg_pop"": 199.37212794288467, ""avg_width"": 12.852083746494037, ""elevation"": 327.7999970689416, ""length"": 35297.0, ""popularity_length"": 7037238.0, ""road_changes"": 117, ""width_length"": 453640.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 199.37212794288467, ""avg_width"": 12.852083746494037, ""elevation"": 327.7999970689416, ""length"": 35297.0, ""popularity_length"": 7037238.0, ""road_changes"": 117, ""width_length"": 453640.0}, ""via_vertex"": 8, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
development,anchor_west_east_23_l_high_active,anchor_west_east,L_HIGH_ACTIVE,tight,L_HIGH_ACTIVE|tight,5495,9171,pair_type,"P,S",full,30890.64,35734.854,264.2999961078167,494.2999961078167,151.80397686807396,14.068509813976014,anchor_west_east:probe_via:slope_exp_beta_150_width:via251,same_scalar_via_profile_probe,slope_exp_beta_150_width,35103.0,354.2999961078167,175.80397686807396,11.768509813976014,127,0.8727194958769368,length_low|elevation_low|width_high,True,True,34266.0,333.699996933341,182.1866573279636,11.850668300939708,124,332,"P,S",True,0,True,6718,3440,3278,0,0,21241,0.7607356000080472,0.07732150000811089,0.015669999993406236,4.189640999989933,0.8537271000095643,5.027698100006091,5,6718,0.0,{},,"{""metrics"": {""avg_pop"": 194.1976551329711, ""avg_width"": 12.714898484415214, ""elevation"": 330.3999972641468, ""length"": 34970.0, ""popularity_length"": 6791092.0, ""road_changes"": 116, ""width_length"": 444640.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,S"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 194.1976551329711, ""avg_width"": 12.714898484415214, ""elevation"": 330.3999972641468, ""length"": 34970.0, ""popularity_length"": 6791092.0, ""road_changes"": 116, ""width_length"": 444640.0}, ""via_vertex"": 8, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
development,anchor_west_east_23_l_high_active,anchor_west_east,L_HIGH_ACTIVE,tight,L_HIGH_ACTIVE|tight,5495,9171,pair_type,"S,P",full,30890.64,35734.854,264.2999961078167,494.2999961078167,151.80397686807396,14.068509813976014,anchor_west_east:probe_via:slope_exp_beta_150_width:via251,same_scalar_via_profile_probe,slope_exp_beta_150_width,35103.0,354.2999961078167,175.80397686807396,11.768509813976014,127,0.8727194958769368,length_low|elevation_low|width_high,True,True,34571.0,356.6999963223934,180.62066471898413,11.919817187816378,111,2647,"S,P",True,0,True,5324,2881,2443,0,0,21241,0.7607356000080472,0.06549470000027213,0.01039709999167826,3.3571643000032054,0.8366273999999976,4.183394600011525,1,5324,0.0,{},,"{""metrics"": {""avg_pop"": 191.1838820165879, ""avg_width"": 12.508279785999378, ""elevation"": 351.39999625086784, ""length"": 35327.0, ""popularity_length"": 6753953.0, ""road_changes"": 125, ""width_length"": 441880.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""S,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 191.1838820165879, ""avg_width"": 12.508279785999378, ""elevation"": 351.39999625086784, ""length"": 35327.0, ""popularity_length"": 6753953.0, ""road_changes"": 125, ""width_length"": 441880.0}, ""via_vertex"": 9, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
development,anchor_west_east_23_l_high_active,anchor_west_east,L_HIGH_ACTIVE,tight,L_HIGH_ACTIVE|tight,5495,9171,pair_type,"S,S",full,30890.64,35734.854,264.2999961078167,494.2999961078167,151.80397686807396,14.068509813976014,anchor_west_east:probe_via:slope_exp_beta_150_width:via251,same_scalar_via_profile_probe,slope_exp_beta_150_width,35103.0,354.2999961078167,175.80397686807396,11.768509813976014,127,0.8727194958769368,length_low|elevation_low|width_high,True,True,34499.0,356.3999963849783,177.9466361343807,11.805994376648599,112,2562,"S,S",True,0,True,6362,3461,2901,0,0,21241,0.7607356000080472,0.0712191999919014,0.01257600000826642,4.087436500005424,0.844530800008215,4.919391300005373,1,6362,0.0,{},,"{""metrics"": {""avg_pop"": 191.79323222532642, ""avg_width"": 12.586093847995896, ""elevation"": 354.3999963775277, ""length"": 35078.0, ""popularity_length"": 6727723.0, ""road_changes"": 124, ""width_length"": 441495.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""S,S"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 191.79323222532642, ""avg_width"": 12.586093847995896, ""elevation"": 354.3999963775277, ""length"": 35078.0, ""popularity_length"": 6727723.0, ""road_changes"": 124, ""width_length"": 441495.0}, ""via_vertex"": 9, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
development,anchor_west_east_23_l_high_active,anchor_west_east,L_HIGH_ACTIVE,tight,L_HIGH_ACTIVE|tight,5495,9171,union,VIA-UNION-2,full,30890.64,35734.854,264.2999961078167,494.2999961078167,151.80397686807396,14.068509813976014,anchor_west_east:probe_via:slope_exp_beta_150_width:via251,same_scalar_via_profile_probe,slope_exp_beta_150_width,35103.0,354.2999961078167,175.80397686807396,11.768509813976014,127,0.8727194958769368,length_low|elevation_low|width_high,True,True,34499.0,356.3999963849783,177.9466361343807,11.805994376648599,112,2562,"S,S",True,0,True,12098,1552,5881,0,0,42482,0.7607356000080472,0.13897849999193568,0.025254299995140173,7.648286700001336,0.924968399995123,8.548000800001319,1,12098,0.0,{},,"{""metrics"": {""avg_pop"": 199.37212794288467, ""avg_width"": 12.852083746494037, ""elevation"": 327.7999970689416, ""length"": 35297.0, ""popularity_length"": 7037238.0, ""road_changes"": 117, ""width_length"": 453640.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 199.37212794288467, ""avg_width"": 12.852083746494037, ""elevation"": 327.7999970689416, ""length"": 35297.0, ""popularity_length"": 7037238.0, ""road_changes"": 117, ""width_length"": 453640.0}, ""via_vertex"": 8, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}","P,P|S,S",0.13897849999193568,0.14281620000838302,7.648286700001336,7.546805299993139,0,0,0
development,anchor_west_east_23_l_high_active,anchor_west_east,L_HIGH_ACTIVE,tight,L_HIGH_ACTIVE|tight,5495,9171,union,MIXED-VIA-2,full,30890.64,35734.854,264.2999961078167,494.2999961078167,151.80397686807396,14.068509813976014,anchor_west_east:probe_via:slope_exp_beta_150_width:via251,same_scalar_via_profile_probe,slope_exp_beta_150_width,35103.0,354.2999961078167,175.80397686807396,11.768509813976014,127,0.8727194958769368,length_low|elevation_low|width_high,True,True,34499.0,356.3999963849783,177.9466361343807,11.805994376648599,112,2562,"S,S",True,0,True,24140,3033,11602,0,0,84964,0.7607356000080472,0.2817947000003187,0.04846520000137389,15.195091999994474,1.0909955000097398,16.23762230000284,1,24140,0.0,{},,"{""metrics"": {""avg_pop"": 199.37212794288467, ""avg_width"": 12.852083746494037, ""elevation"": 327.7999970689416, ""length"": 35297.0, ""popularity_length"": 7037238.0, ""road_changes"": 117, ""width_length"": 453640.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 199.37212794288467, ""avg_width"": 12.852083746494037, ""elevation"": 327.7999970689416, ""length"": 35297.0, ""popularity_length"": 7037238.0, ""road_changes"": 117, ""width_length"": 453640.0}, ""via_vertex"": 8, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}","P,P|P,S|S,P|S,S",0.13897849999193568,0.14281620000838302,7.648286700001336,7.546805299993139,0,0,0
development,anchor_east_west_16_loose,anchor_east_west,LOOSE_CONTROL,loose,loose,9171,5495,pair_type,"P,P",full,45465.619999999995,60268.380000000005,376.0400021143258,698.360003926605,173.51196398509467,22.527748879263058,anchor_east_west:probe_via:physical_length:via18430,same_scalar_via_profile_probe,physical_length,52867.0,537.2000030204654,208.51196398509467,19.027748879263058,108,1.2878422672528624,length_low|elevation_low,True,True,52930.0,466.2000041678548,198.7377290761383,17.09522010202154,136,6656,"P,P",True,0,True,2220,320,1900,0,0,21241,0.7630101999966428,0.0668294000060996,0.04457389999879524,2.1189838999998756,0.8744135000015376,2.948823500002618,41,2220,0.0,{},,"{""metrics"": {""avg_pop"": 174.7099481201298, ""avg_width"": 17.29366900229429, ""elevation"": 434.19999946653843, ""length"": 48381.0, ""popularity_length"": 8452642.0, ""road_changes"": 126, ""width_length"": 836685.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 174.7099481201298, ""avg_width"": 17.29366900229429, ""elevation"": 434.19999946653843, ""length"": 48381.0, ""popularity_length"": 8452642.0, ""road_changes"": 126, ""width_length"": 836685.0}, ""via_vertex"": 194, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
development,anchor_east_west_16_loose,anchor_east_west,LOOSE_CONTROL,loose,loose,9171,5495,pair_type,"P,S",full,45465.619999999995,60268.380000000005,376.0400021143258,698.360003926605,173.51196398509467,22.527748879263058,anchor_east_west:probe_via:physical_length:via18430,same_scalar_via_profile_probe,physical_length,52867.0,537.2000030204654,208.51196398509467,19.027748879263058,108,1.2878422672528624,length_low|elevation_low,True,True,52167.0,485.4000034555793,195.2132190848621,16.88423716142389,152,6117,"P,S",True,0,True,1811,273,1538,0,0,21241,0.7630101999966428,0.06458389999170322,0.13792850000027101,1.7531101000058698,0.965522599988617,2.5807041999942157,140,1811,0.0,{},,"{""metrics"": {""avg_pop"": 200.96726707693566, ""avg_width"": 17.244178201222628, ""elevation"": 432.30000268667936, ""length"": 48911.0, ""popularity_length"": 9829510.0, ""road_changes"": 142, ""width_length"": 843430.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,S"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 200.96726707693566, ""avg_width"": 17.244178201222628, ""elevation"": 432.30000268667936, ""length"": 48911.0, ""popularity_length"": 9829510.0, ""road_changes"": 142, ""width_length"": 843430.0}, ""via_vertex"": 211, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
development,anchor_east_west_16_loose,anchor_east_west,LOOSE_CONTROL,loose,loose,9171,5495,pair_type,"S,P",full,45465.619999999995,60268.380000000005,376.0400021143258,698.360003926605,173.51196398509467,22.527748879263058,anchor_east_west:probe_via:physical_length:via18430,same_scalar_via_profile_probe,physical_length,52867.0,537.2000030204654,208.51196398509467,19.027748879263058,108,1.2878422672528624,length_low|elevation_low,True,True,48189.0,602.7000022754073,189.61711178899748,16.04069393430036,136,3086,"S,P",True,0,True,1636,300,1336,0,0,21241,0.7630101999966428,0.0650378999998793,0.03041159998974763,1.426125600002706,0.8584596999862697,2.254173699999228,31,1636,0.0,{},,"{""metrics"": {""avg_pop"": 173.70291241938838, ""avg_width"": 16.45735385895569, ""elevation"": 584.4000027924776, ""length"": 48070.0, ""popularity_length"": 8349899.0, ""road_changes"": 141, ""width_length"": 791105.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""S,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 173.70291241938838, ""avg_width"": 16.45735385895569, ""elevation"": 584.4000027924776, ""length"": 48070.0, ""popularity_length"": 8349899.0, ""road_changes"": 141, ""width_length"": 791105.0}, ""via_vertex"": 2070, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
development,anchor_east_west_16_loose,anchor_east_west,LOOSE_CONTROL,loose,loose,9171,5495,pair_type,"S,S",full,45465.619999999995,60268.380000000005,376.0400021143258,698.360003926605,173.51196398509467,22.527748879263058,anchor_east_west:probe_via:physical_length:via18430,same_scalar_via_profile_probe,physical_length,52867.0,537.2000030204654,208.51196398509467,19.027748879263058,108,1.2878422672528624,length_low|elevation_low,True,True,48274.0,602.9000015184283,186.70296640013257,15.711252434022455,136,3086,"S,S",True,0,True,659,82,577,0,0,21241,0.7630101999966428,0.06402199999138247,0.008446100007859059,0.6016205999912927,0.8354782999958843,1.428652799979318,8,659,0.0,{},,"{""metrics"": {""avg_pop"": 189.4709808937565, ""avg_width"": 16.874750179870492, ""elevation"": 658.3000038042665, ""length"": 50036.0, ""popularity_length"": 9480370.0, ""road_changes"": 126, ""width_length"": 844345.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""S,S"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 189.4709808937565, ""avg_width"": 16.874750179870492, ""elevation"": 658.3000038042665, ""length"": 50036.0, ""popularity_length"": 9480370.0, ""road_changes"": 126, ""width_length"": 844345.0}, ""via_vertex"": 3084, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
development,anchor_east_west_16_loose,anchor_east_west,LOOSE_CONTROL,loose,loose,9171,5495,union,VIA-UNION-2,full,45465.619999999995,60268.380000000005,376.0400021143258,698.360003926605,173.51196398509467,22.527748879263058,anchor_east_west:probe_via:physical_length:via18430,same_scalar_via_profile_probe,physical_length,52867.0,537.2000030204654,208.51196398509467,19.027748879263058,108,1.2878422672528624,length_low|elevation_low,True,True,52930.0,466.2000041678548,198.7377290761383,17.09522010202154,136,6656,"P,P",True,0,True,2879,98,2477,0,0,42482,0.7630101999966428,0.13085139999748208,0.044667299996945076,2.7206044999911683,0.9385288999910699,3.614466099985293,41,2879,0.0,{},,"{""metrics"": {""avg_pop"": 174.7099481201298, ""avg_width"": 17.29366900229429, ""elevation"": 434.19999946653843, ""length"": 48381.0, ""popularity_length"": 8452642.0, ""road_changes"": 126, ""width_length"": 836685.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 174.7099481201298, ""avg_width"": 17.29366900229429, ""elevation"": 434.19999946653843, ""length"": 48381.0, ""popularity_length"": 8452642.0, ""road_changes"": 126, ""width_length"": 836685.0}, ""via_vertex"": 194, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}","P,P|S,S",0.13085139999748208,0.12962179999158252,2.7206044999911683,3.179235700008576,40,0,0
development,anchor_east_west_16_loose,anchor_east_west,LOOSE_CONTROL,loose,loose,9171,5495,union,MIXED-VIA-2,full,45465.619999999995,60268.380000000005,376.0400021143258,698.360003926605,173.51196398509467,22.527748879263058,anchor_east_west:probe_via:physical_length:via18430,same_scalar_via_profile_probe,physical_length,52867.0,537.2000030204654,208.51196398509467,19.027748879263058,108,1.2878422672528624,length_low|elevation_low,True,True,52930.0,466.2000041678548,198.7377290761383,17.09522010202154,136,6656,"P,P",True,0,True,6326,238,5351,0,0,84964,0.7630101999966428,0.2604731999890646,0.13891140000487212,5.899840199999744,1.1623947999905795,6.923323599985451,131,6326,0.0,{},,"{""metrics"": {""avg_pop"": 174.7099481201298, ""avg_width"": 17.29366900229429, ""elevation"": 434.19999946653843, ""length"": 48381.0, ""popularity_length"": 8452642.0, ""road_changes"": 126, ""width_length"": 836685.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 174.7099481201298, ""avg_width"": 17.29366900229429, ""elevation"": 434.19999946653843, ""length"": 48381.0, ""popularity_length"": 8452642.0, ""road_changes"": 126, ""width_length"": 836685.0}, ""via_vertex"": 194, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}","P,P|P,S|S,P|S,S",0.13085139999748208,0.12962179999158252,2.7206044999911683,3.179235700008576,130,0,0
development,anchor_east_west_09_l_low_h_low,anchor_east_west,L_LOW_AND_H_LOW,tight,L_LOW_ACTIVE|H_LOW_ACTIVE|L_LOW_AND_H_LOW|tight,9171,5495,pair_type,"P,P",full,52338.33,58153.7,527.530402966097,666.1280037453771,183.51196398509467,21.227748879263057,anchor_east_west:probe_via:physical_length:via18430,same_scalar_via_profile_probe,physical_length,52867.0,537.2000030204654,208.51196398509467,19.027748879263058,108,4.459962134825475,length_low|elevation_low|width_high,True,True,53971.0,540.2000025585294,220.93802227121972,19.005947638546626,114,18439,"P,P",True,0,True,204,31,173,0,0,21241,0.757027499988908,0.06410459999460727,0.0937709999998333,0.19905679998919368,0.9149030999833485,1.020188899972709,97,204,0.0,{},,"{""metrics"": {""avg_pop"": 222.11599122329952, ""avg_width"": 19.005588582787915, ""elevation"": 533.7000029459596, ""length"": 53323.0, ""popularity_length"": 11843891.0, ""road_changes"": 109, ""width_length"": 1013435.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 222.11599122329952, ""avg_width"": 19.005588582787915, ""elevation"": 533.7000029459596, ""length"": 53323.0, ""popularity_length"": 11843891.0, ""road_changes"": 109, ""width_length"": 1013435.0}, ""via_vertex"": 12733, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
development,anchor_east_west_09_l_low_h_low,anchor_east_west,L_LOW_AND_H_LOW,tight,L_LOW_ACTIVE|H_LOW_ACTIVE|L_LOW_AND_H_LOW|tight,9171,5495,pair_type,"P,S",full,52338.33,58153.7,527.530402966097,666.1280037453771,183.51196398509467,21.227748879263057,anchor_east_west:probe_via:physical_length:via18430,same_scalar_via_profile_probe,physical_length,52867.0,537.2000030204654,208.51196398509467,19.027748879263058,108,4.459962134825475,length_low|elevation_low|width_high,True,True,54068.0,548.1000015586615,218.40966930531923,18.893245542649996,121,14164,"P,S",True,0,True,196,30,166,0,0,21241,0.757027499988908,0.06296840000140946,0.02133960000355728,0.19309510001039598,0.8413354999938747,1.0130910000007134,21,196,0.0,{},,"{""metrics"": {""avg_pop"": 218.9726322493631, ""avg_width"": 18.71665667615765, ""elevation"": 533.8000022396445, ""length"": 53384.0, ""popularity_length"": 11689635.0, ""road_changes"": 112, ""width_length"": 999170.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""P,S"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 218.9726322493631, ""avg_width"": 18.71665667615765, ""elevation"": 533.8000022396445, ""length"": 53384.0, ""popularity_length"": 11689635.0, ""road_changes"": 112, ""width_length"": 999170.0}, ""via_vertex"": 12733, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
development,anchor_east_west_09_l_low_h_low,anchor_east_west,L_LOW_AND_H_LOW,tight,L_LOW_ACTIVE|H_LOW_ACTIVE|L_LOW_AND_H_LOW|tight,9171,5495,pair_type,"S,P",full,52338.33,58153.7,527.530402966097,666.1280037453771,183.51196398509467,21.227748879263057,anchor_east_west:probe_via:physical_length:via18430,same_scalar_via_profile_probe,physical_length,52867.0,537.2000030204654,208.51196398509467,19.027748879263058,108,4.459962134825475,length_low|elevation_low|width_high,True,True,55330.0,663.2000021487474,188.65906379902404,16.46394361106091,141,6714,"S,P",True,0,True,67,5,62,0,0,21241,0.757027499988908,0.06516939999710303,0.05258289999619592,0.06046259999857284,0.8747797999822069,0.8826594999845838,56,67,0.0,{},,"{""metrics"": {""avg_pop"": 188.65906379902404, ""avg_width"": 16.46394361106091, ""elevation"": 663.2000021487474, ""length"": 55330.0, ""popularity_length"": 10438506.0, ""road_changes"": 141, ""width_length"": 910950.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""S,P"", ""profile_exact_deltas"": {""avg_pop"": 0.0, ""avg_width"": 0.0, ""elevation"": 0.0, ""length"": 0.0, ""popularity_length"": 0.0, ""road_changes"": 0.0, ""width_length"": 0.0}, ""profile_metrics"": {""avg_pop"": 188.65906379902404, ""avg_width"": 16.46394361106091, ""elevation"": 663.2000021487474, ""length"": 55330.0, ""popularity_length"": 10438506.0, ""road_changes"": 141, ""width_length"": 910950.0}, ""via_vertex"": 6714, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
development,anchor_east_west_09_l_low_h_low,anchor_east_west,L_LOW_AND_H_LOW,tight,L_LOW_ACTIVE|H_LOW_ACTIVE|L_LOW_AND_H_LOW|tight,9171,5495,pair_type,"S,S",full,52338.33,58153.7,527.530402966097,666.1280037453771,183.51196398509467,21.227748879263057,anchor_east_west:probe_via:physical_length:via18430,same_scalar_via_profile_probe,physical_length,52867.0,537.2000030204654,208.51196398509467,19.027748879263058,108,4.459962134825475,length_low|elevation_low|width_high,False,False,,,,,,,,,,,30,0,30,0,0,21241,0.757027499988908,0.06377419999626,0.02825799999118317,0.027685599998221733,,0.8484872999833897,,30,0.0,"{""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}",,"{""metrics"": {""avg_pop"": 187.1890870480681, ""avg_width"": 15.606115140281101, ""elevation"": 664.4000020995736, ""length"": 55567.0, ""popularity_length"": 10401536.0, ""road_changes"": 151, ""width_length"": 867185.0}, ""normalized_violation_score"": 0.0, ""pair_type"": ""S,S"", ""via_vertex"": 6724, ""violations"": {""elevation_high"": 0.0, ""elevation_low"": 0.0, ""length_high"": 0.0, ""length_low"": 0.0, ""popularity_low"": 0.0, ""width_high"": 0.0}}",,,,,,,,
