# old_node_id  xy_node_id  cell_id  hop_distance
1477030301 14713 78 11
2140779582 17184 78 11
282895214 7974 78 11
922795728 13343 78 11
922796235 13350 78 11
1832559702 16099 78 11
2052630872 17051 78 11
1579623649 15106 79 11
2702920385 18405 79 11
166334988 2363 79 11
249662614 6312 79 11
360154480 10015 80 11
353022447 9955 80 11
353095997 9958 80 11
353022403 9949 80 11
1684698558 15532 81 11
587397678 11925 81 11
364554913 10108 81 11
587387083 11922 81 11
798418959 12894 81 11
587386882 11920 81 11
797052162 12891 81 11
1731874151 15673 81 11
1722770949 15662 81 11
1398652769 14508 81 11
694103883 12628 81 11
761129213 12785 81 11
173857651 2470 81 11
267234088 7535 81 11
267234092 7536 81 11
317131965 9461 81 11
100303827 1109 81 11
243993808 5752 81 11
100303837 1111 81 11
11364424948 22063 81 11
311376383 9195 81 11
317131976 9462 81 11
317132774 9472 81 11
317132581 9470 81 11
798517284 12908 81 11
158688224 2268 82 11
156574672 2206 82 11
156574765 2219 82 11
156574755 2216 82 11
4832146674 19852 82 11
7331951126 20973 82 11
201579328 3423 82 11
202480197 3434 82 11
176866183 2591 83 11
176866192 2592 83 11
1733705765 15685 83 11
1754351090 15742 83 11
605517709 12078 83 11
176771518 2523 83 11
178738195 2678 83 11
178718070 2649 83 11
132779908 1614 83 11
132764934 1592 83 11
656416447 12307 84 11
241901059 5225 84 11
760589059 12781 84 11
1199834935 13895 84 11
5856769126 20339 84 11
96513454 1018 85 11
9691746405 21579 85 11
9691746384 21568 85 11
206162657 3815 85 11
9691746369 21567 85 11
9691746408 21580 85 11
205499119 3666 85 11
315057304 9328 85 11
188616679 2817 85 11
105436277 1167 85 11
9833863130 21620 85 11
199192284 3338 85 11
2482409643 18037 85 11
96528486 1023 85 11
215112126 4469 85 11
5405653564 20154 85 11
1411992224 14530 85 11
243208023 5476 86 11
635142511 12232 86 11
635337699 12233 86 11
635337701 12234 86 11
635142446 12216 86 11
224773566 4665 86 11
243192298 5438 86 11
1027006521 13647 86 11
242548315 5298 86 11
243209111 5484 86 11
573453874 11852 86 11
243208924 5483 86 11
1364310465 14362 86 11
863622211 13106 86 11
243213394 5497 86 11
1845970667 16633 86 11
1845970654 16631 86 11
1841010590 16547 86 11
1845970671 16634 86 11
1843322365 16580 86 11
1682295212 15518 86 11
1841010581 16544 86 11
1990838046 17021 86 11
1845970585 16619 86 11
1748877719 15700 86 11
1845970518 16606 86 11
6285121543 20515 87 11
243892082 5667 87 11
5308819420 20059 87 11
6442091371 20625 87 11
6442091359 20624 87 11
1341253745 14143 87 11
9949281264 21647 87 11
9899821937 21635 87 11
244429614 5816 87 11
12006059540 22238 87 11
248768834 6259 88 11
4382906607 19699 88 11
11297485847 21994 88 11
255319736 6864 88 11
1843483677 16594 89 11
1833671367 16143 89 11
1828719903 15934 89 11
1801078077 15819 89 11
374408400 10344 89 11
874225617 13133 89 11
317457084 9494 89 11
258989107 7198 89 11
258986674 7189 89 11
291546722 8313 90 11
291546723 8314 90 11
349180359 9926 90 11
6873364221 20827 90 11
324708540 9590 90 11
10067738099 21687 90 11
2367559117 17821 90 11
2133408930 17160 90 11
4072678188 19488 90 11
8735568108 21371 90 11
268867845 7707 90 11
288032575 8091 90 11
306952071 9003 90 11
2133408929 17159 90 11
268871015 7712 90 11
2133408890 17144 90 11
221439540 4653 90 11
158700142 2276 91 11
158700121 2269 91 11
207502167 4167 91 11
60579932 862 91 11
243192294 5436 91 11
573423501 11842 91 11
573435045 11847 91 11
247643766 6204 92 11
290035390 8131 92 11
290035387 8130 92 11
251749891 6666 92 11
2279573271 17525 92 11
2278313534 17501 92 11
2278313532 17500 92 11
605558413 12082 93 11
141600847 1951 93 11
141600006 1942 93 11
1755368761 15750 93 11
267040087 7468 93 11
276731207 7831 93 11
64621468 892 93 11
64621533 895 93 11
8579744905 21333 93 11
141600715 1950 93 11
148947791 2082 93 11
141596303 1934 93 11
141596896 1937 93 11
725031242 12713 93 11
2066694540 17068 93 11
1461078924 14676 93 11
597719321 11974 93 11
367829356 10194 93 11
141600324 1948 93 11
141600011 1944 93 11
4318059999 19630 94 11
4318060008 19631 94 11
559762264 11687 94 11
310439684 9136 94 11
199050455 3270 94 11
199051303 3272 94 11
10125437799 21708 94 11
927018717 13395 94 11
679224450 12537 94 11
810353279 12942 95 11
808880014 12937 95 11
253849623 6782 95 11
534303199 11665 95 11
530685670 11649 95 11
253850001 6786 95 11
1591670211 15167 95 11
4826726296 19845 95 11
1503147791 14818 95 11
1503147400 14815 95 11
1567666580 15066 95 11
247471568 6158 95 11
1503147383 14814 95 11
6427826707 20612 95 11
1368372740 14375 95 11
440346610 10728 95 11
1791835610 15788 95 11
1829981656 15973 95 11
251690629 6624 96 11
251690740 6625 96 11
241611504 5123 96 11
242775205 5368 96 11
241584605 5071 96 11
241595605 5098 96 11
298251107 8523 97 11
297324568 8457 97 11
2199915482 17347 97 11
2157224487 17217 97 11
321368587 9559 97 11
1868644421 16821 97 11
384897137 10351 97 11
297755679 8481 97 11
1783301215 15777 97 11
1918625396 16939 97 11
3048689369 18681 97 11
3048689370 18682 97 11
5339646538 20122 97 11
290043507 8222 99 11
313678337 9245 99 11
502837161 11530 99 11
2200061181 17374 99 11
257803354 6994 99 11
1276048986 13993 99 11
7802129634 21125 99 11
290043516 8223 99 11
313945415 9254 99 11
1276049115 14001 99 11
2064677347 17062 99 11
410462454 10486 99 11
4317600946 19628 99 11
410463709 10487 99 11
4066299766 19471 99 11
392623669 10438 99 11
2778283967 18460 99 11
392623666 10436 99 11
277568998 7849 99 11
2064677348 17063 99 11
39858293 683 99 11
1883112765 16852 99 11
6073954108 20431 99 11
268401771 7681 99 11
268401553 7663 99 11
268401753 7677 99 11
303980222 8913 0 12
622002544 12133 0 12
621294539 12132 0 12
2335130142 17711 0 12
4539662768 19763 0 12
4523786189 19755 0 12
622378299 12143 0 12
1848897405 16652 0 12
215383104 4476 0 12
215382202 4473 0 12
471110794 11264 0 12
565492188 11740 0 12
259705479 7294 1 12
1095326116 13787 1 12
8251619397 21247 1 12
1370447287 14407 1 12
1016222770 13573 1 12
218202871 4594 1 12
7832513034 21155 1 12
567822023 11747 1 12
2830843845 18506 1 12
1368372763 14377 1 12
426635763 10623 1 12
368236667 10228 1 12
35346703 490 2 12
35876752 525 2 12
35876736 523 2 12
150738351 2116 2 12
6129311246 20447 2 12
492901669 11354 2 12
1563578733 15062 2 12
1563578737 15063 2 12
2494597100 18087 2 12
2915134548 18614 2 12
1863936324 16755 2 12
51210156 766 2 12
9386023633 21498 2 12
59628825 810 2 12
8828055933 21389 2 12
317181771 9485 2 12
368371396 10231 3 12
207459379 4143 3 12
83058808 950 3 12
83058813 951 3 12
4319306979 19640 3 12
703501252 12682 3 12
4445607230 19723 3 12
7218627265 20941 3 12
206316073 3972 3 12
597749893 11977 4 12
257149229 6966 4 12
7850718389 21160 4 12
4731130477 19822 4 12
116141764 1359 4 12
116142353 1362 4 12
148947688 2081 4 12
116142358 1363 4 12
148737552 2076 4 12
139251546 1823 4 12
116115388 1322 4 12
116113091 1318 4 12
247856342 6226 5 12
4064127197 19464 5 12
29015655 210 5 12
241595602 5096 5 12
241856381 5147 5 12
29015657 212 5 12
27390497 133 6 12
27390459 131 6 12
27362228 130 6 12
8443531257 21306 6 12
447822569 10931 6 12
3837633403 19373 6 12
7393749311 20977 6 12
241468955 5024 7 12
241468945 5023 7 12
291294322 8283 7 12
437375498 10700 7 12
286577963 8042 7 12
241471349 5031 7 12
3785130155 19318 7 12
286577974 8046 7 12
445672889 10793 7 12
445672894 10795 7 12
3021231582 18660 7 12
282911197 8002 7 12
303407011 8858 7 12
603501083 12052 7 12
303407015 8859 7 12
303981267 8920 8 12
1833620863 16129 8 12
1868412072 16812 8 12
1868412043 16809 8 12
2428137533 17935 8 12
1868411975 16798 8 12
1868411938 16792 8 12
1828816066 15938 8 12
237078003 4916 8 12
231116504 4768 8 12
3656871820 19155 8 12
237079623 4924 8 12
10381651 38 8 12
443978549 10763 8 12
3656879575 19157 8 12
317361485 9488 8 12
237078741 4917 8 12
247220351 6123 8 12
247220604 6124 8 12
317361482 9487 8 12
587663723 11946 8 12
975538760 13492 8 12
3900157341 19403 8 12
3090559165 18695 8 12
2362324602 17806 8 12
587660905 11938 8 12
385763251 10365 8 12
385763248 10362 8 12
385765855 10373 8 12
1434490398 14625 9 12
362376695 10061 9 12
8378321497 21286 9 12
197445720 3086 9 12
1020974268 13615 9 12
1826730486 15914 9 12
1826728271 15912 9 12
982620203 13520 9 12
233115153 4859 9 12
857516963 13097 9 12
857470802 13091 9 12
857516982 13098 9 12
1826700489 15898 9 12
248519106 6255 9 12
912112392 13317 9 12
1832923942 16103 9 12
154501487 2184 10 12
60032479 843 10 12
206130429 3773 10 12
1044936346 13701 10 12
35157928 472 10 12
35157898 468 10 12
1256730701 13969 10 12
355600007 9985 10 12
355575231 9984 10 12
206093771 3740 10 12
292286006 8343 10 12
966631524 13459 10 12
200851534 3377 10 12
256676049 6946 10 12
208523857 4262 10 12
1344501713 14173 10 12
292802544 8373 10 12
1683300620 15528 10 12
1344501712 14172 10 12
5362030415 20138 10 12
1835927653 16385 11 12
1835694336 16341 11 12
242548265 5296 11 12
1835927654 16386 11 12
149352159 2108 11 12
326146793 9610 11 12
1327261437 14098 11 12
3528783586 19090 11 12
1834395331 16199 11 12
257577473 6973 11 12
9722309761 21588 11 12
1364827237 14369 11 12
2163989941 17232 11 12
583522150 11892 11 12
10141323863 21723 11 12
10141323859 21722 11 12
1835927580 16357 11 12
1835927610 16365 11 12
6413890722 20596 11 12
1456777704 14659 11 12
1835927568 16351 11 12
417213997 10591 11 12
1327261756 14103 11 12
1835927561 16348 11 12
243892071 5666 11 12
2302515377 17616 11 12
1834708080 16287 11 12
2353620207 17760 11 12
245555940 5943 11 12
1834642162 16254 11 12
296628526 8437 12 12
2491664466 18076 12 12
409766637 10482 12 12
321351438 9554 12 12
3219516872 18802 12 12
409484238 10475 12 12
3126257798 18719 12 12
2417823818 17919 12 12
244603754 5910 12 12
244603489 5908 12 12
7554400938 21013 13 12
35493266 508 13 12
35493267 509 13 12
34959215 445 13 12
132358071 1581 13 12
34959108 441 13 12
34959196 444 13 12
34959125 442 13 12
1775982144 15769 13 12
243995829 5758 13 12
1599290298 15180 13 12
3323710108 18885 13 12
206389342 4056 13 12
1848897396 16650 13 12
206389275 4048 13 12
208530330 4265 14 12
150742581 2125 14 12
3635885129 19147 14 12
1416623859 14558 14 12
141945244 2028 14 12
145907734 2050 14 12
643643337 12249 14 12
259700765 7260 14 12
643882258 12254 14 12
259702142 7265 14 12
216350335 4511 15 12
216359335 4516 15 12
199462978 3353 15 12
7739328893 21099 15 12
5309835039 20063 15 12
96487239 1001 15 12
1795363208 15799 15 12
196188600 2992 15 12
196188718 2995 15 12
844093647 13064 15 12
844093632 13062 15 12
1902204055 16895 15 12
1487254751 14740 15 12
229795816 4721 15 12
96486361 998 15 12
1415123818 14547 15 12
1983067339 17004 15 12
303227034 8810 16 12
303227168 8811 16 12
767083618 12805 16 12
2857467490 18545 16 12
303282588 8838 16 12
2514425207 18114 16 12
308724860 9044 16 12
1229196358 13936 16 12
308724768 9038 16 12
838726580 13037 16 12
2980137382 18646 16 12
838726596 13038 16 12
2272608803 17457 16 12
569974816 11819 16 12
569978846 11825 16 12
1679038424 15483 16 12
2304905865 17626 16 12
838696461 13030 16 12
2770985283 18451 16 12
2770985305 18453 16 12
1108291934 13805 16 12
308724770 9039 16 12
672448279 12435 16 12
499983458 11513 16 12
1229196400 13937 16 12
304019286 8924 16 12
304019635 8926 16 12
304019907 8930 16 12
304020402 8933 16 12
302796589 8775 16 12
679031955 12531 16 12
302523178 8747 16 12
302817351 8781 16 12
303023306 8798 16 12
302818251 8783 16 12
2129499721 17138 16 12
303097751 8804 16 12
303023083 8795 16 12
303230123 8821 16 12
302523183 8748 16 12
302523187 8752 16 12
303299364 8848 16 12
303237004 8831 16 12
3750865813 19280 16 12
2514425167 18112 16 12
1341753308 14157 17 12
243892444 5700 17 12
244348870 5810 17 12
244348841 5809 17 12
7546786372 21011 17 12
1112269035 13812 17 12
218154635 4570 17 12
7460873680 20996 17 12
1722770293 15658 17 12
243892360 5694 17 12
197848386 3129 18 12
6338053707 20543 18 12
2037248519 17042 18 12
201410510 3398 18 12
4147014397 19516 18 12
165123236 2322 18 12
444784364 10773 18 12
667028112 12406 18 12
193723047 2912 18 12
1044936207 13700 18 12
108368123 1196 19 12
372846640 10292 19 12
870139553 13114 19 12
111678360 1223 19 12
111680181 1226 19 12
366219304 10181 19 12
51243843 775 19 12
330250213 9631 19 12
185722364 2809 19 12
185719617 2807 19 12
3723290712 19233 19 12
7669214270 21076 20 12
7669214269 21075 20 12
119139871 1444 20 12
259793453 7317 20 12
253857075 6793 20 12
244515344 5887 20 12
244514443 5871 20 12
271203173 7776 20 12
1345592720 14201 20 12
271203421 7778 20 12
115647577 1295 20 12
271203714 7780 20 12
100296917 1058 21 12
8722968624 21368 21 12
257802921 6991 21 12
310421624 9115 21 12
313675942 9235 21 12
10127090243 21710 21 12
1849546577 16665 21 12
301589647 8621 21 12
100296918 1059 21 12
290043629 8227 21 12
310420190 9112 21 12
290043637 8228 21 12
1835029399 16305 21 12
1835029401 16306 21 12
366657346 10185 21 12
1835020497 16296 21 12
100302533 1097 21 12
173873821 2482 21 12
298894398 8581 21 12
1833892418 16150 21 12
313673362 9218 21 12
313674503 9232 21 12
313674492 9231 21 12
6142719426 20453 21 12
4411406285 19707 21 12
10969277058 21908 21 12
6387235916 20576 21 12
5736909529 20292 21 12
1868987168 16840 22 12
292466064 8357 22 12
287001569 8050 22 12
373095666 10302 22 12
1383638980 14492 22 12
678568930 12503 22 12
2836983781 18522 22 12
366068803 10120 22 12
2288945945 17578 22 12
331572749 9685 22 12
678571915 12522 22 12
678570338 12515 22 12
4841195166 19871 22 12
287001565 8048 22 12
2339340866 17717 23 12
1346228272 14213 23 12
1346228232 14212 23 12
9741669349 21591 23 12
2484630368 18048 23 12
60032480 844 23 12
125631587 1498 23 12
1039813158 13694 23 12
1039813361 13697 23 12
206390086 4085 24 12
895739403 13214 24 12
199118852 3293 24 12
1425210132 14570 24 12
199189743 3330 24 12
199127311 3311 24 12
1425210118 14568 24 12
205512912 3716 24 12
199127865 3313 24 12
1830878583 15986 24 12
206237094 3869 24 12
1832557208 16087 24 12
1831131519 16000 24 12
208745134 4316 24 12
1833665908 16135 24 12
940476420 13421 24 12
1832557255 16091 24 12
1832557233 16089 24 12
1426119162 14589 25 12
2774961237 18458 25 12
199084238 3279 25 12
206130458 3776 25 12
5318304033 20078 25 12
2202491447 17406 25 12
199120282 3294 25 12
793642503 12874 25 12
205605088 3727 25 12
1837718949 16490 25 12
205338508 3562 25 12
11339589453 22003 25 12
204996897 3519 25 12
205231921 3536 25 12
35133859 462 26 12
36801308 673 26 12
270642362 7751 26 12
262978392 7429 26 12
355646134 10000 26 12
355646123 9997 26 12
197355472 3045 26 12
198120672 3144 26 12
211332479 4412 26 12
199244985 3344 26 12
192820241 2886 26 12
244488301 5836 26 12
569932533 11783 27 12
1619475285 15319 27 12
499149518 11483 27 12
10679468926 21827 27 12
682311826 12552 27 12
297324487 8453 27 12
6282744266 20511 27 12
452406351 11104 27 12
298251119 8525 27 12
2786538828 18467 27 12
2199915542 17350 27 12
3103023935 18702 27 12
303861601 8892 27 12
303861590 8891 27 12
3558181203 19101 27 12
469210668 11193 27 12
251686328 6606 28 12
9778254989 21604 28 12
9778254979 21602 28 12
250975218 6396 28 12
4841130052 19868 28 12
251674521 6585 28 12
1752495818 15729 28 12
3675982772 19193 28 12
1643096973 15391 28 12
1752495820 15730 28 12
1643096965 15389 28 12
4303400957 19602 29 12
373098146 10309 29 12
4303400954 19601 29 12
373128220 10311 29 12
345181762 9845 29 12
5665034827 20242 29 12
2202276127 17399 29 12
2284819865 17557 29 12
1806603967 15843 29 12
10656478319 21822 29 12
4886633230 19894 30 12
288566689 8102 30 12
282913101 8007 30 12
445395996 10776 30 12
4886633226 19892 30 12
291922973 8335 30 12
6312982316 20527 30 12
130033339 1565 30 12
205498617 3654 30 12
205498789 3656 30 12
2240230282 17438 30 12
2240230279 17437 30 12
282913117 8010 30 12
8577889727 21328 30 12
205498898 3661 30 12
2456282000 17979 30 12
205500319 3669 30 12
205495057 3628 30 12
4826741749 19847 31 12
1442397048 14636 31 12
1341527305 14152 31 12
243898120 5714 31 12
5564959122 20193 31 12
1334703016 14127 31 12
243898149 5718 31 12
272427092 7786 32 12
4968721865 19925 32 12
316268302 9437 32 12
316268303 9438 32 12
5915643601 20372 32 12
1918475120 16934 32 12
1696958976 15593 32 12
316823173 9447 32 12
2356961699 17782 32 12
1863936322 16754 32 12
267319446 7549 32 12
1523164931 14943 32 12
4142583336 19510 32 12
199463030 3358 32 12
1446579963 14644 32 12
216459008 4554 32 12
687281095 12558 32 12
1487254536 14730 32 12
1487288956 14747 32 12
1487254683 14735 32 12
1586040827 15141 32 12
1489668438 14766 32 12
229922000 4759 32 12
453234779 11139 33 12
2790375515 18473 33 12
2790375540 18475 33 12
1034029135 13670 33 12
564930304 11728 33 12
4882223176 19888 34 12
501558058 11524 34 12
417137977 10577 34 12
199463015 3357 34 12
199463137 3362 34 12
366217348 10172 34 12
237416445 4946 34 12
705964526 12694 34 12
213938830 4460 34 12
9342482258 21482 34 12
3875841170 19391 34 12
6801378625 20791 34 12
1769261994 15758 34 12
351681785 9945 34 12
1944187968 16965 34 12
10173488710 21739 34 12
231946329 4829 34 12
237631382 4975 34 12
237699911 4988 34 12
1072393148 13751 35 12
1072393039 13746 35 12
240309858 4999 35 12
1029366210 13662 35 12
240295079 4996 35 12
206230542 3858 35 12
692194754 12611 35 12
321761066 9568 35 12
321761068 9569 35 12
7267072331 20954 35 12
2459775863 17982 35 12
2298683707 17599 35 12
153603472 2182 35 12
4832146655 19850 35 12
4832146684 19858 35 12
24912961 60 36 12
24912959 58 36 12
1913669807 16921 36 12
6180929592 20468 36 12
367617 7 36 12
249662559 6310 36 12
36474058 576 36 12
510569676 11581 36 12
5582514993 20200 36 12
510569646 11580 36 12
21292411 43 36 12
36594940 657 36 12
1363605809 14350 36 12
1363605811 14351 36 12
36472067 555 36 12
5242654101 20010 36 12
36476883 597 36 12
36599971 663 36 12
36471404 550 36 12
24923998 99 36 12
30558781 248 36 12
128054158 1508 36 12
63165325 885 36 12
360977 3 36 12
63165328 887 36 12
36480556 633 36 12
88797711 976 36 12
7046363065 20871 37 12
149037195 2083 37 12
1343384695 14170 37 12
701611042 12656 37 12
439216910 10714 37 12
511980095 11591 37 12
1126351117 13827 37 12
1124345100 13822 37 12
1124345097 13821 37 12
1445695477 14640 37 12
471153083 11265 37 12
10316832150 21801 37 12
1056237913 13731 37 12
3723358499 19236 37 12
218202912 4596 37 12
9611225330 21543 38 12
1540901337 14981 38 12
1540948809 14982 38 12
1892298345 16882 38 12
190973841 2838 38 12
2182333700 17320 38 12
1544080688 15016 38 12
678448225 12487 38 12
1836073099 16400 38 12
471845497 11284 39 12
259696347 7242 39 12
251670416 6555 39 12
251613346 6540 39 12
3506594031 19034 39 12
5875277309 20344 39 12
2845186587 18530 39 12
251670581 6558 39 12
10300416699 21789 39 12
6030163615 20412 39 12
5021988228 19934 40 12
6063288063 20429 40 12
248898682 6274 40 12
28867854 152 40 12
2364062905 17809 40 12
968282886 13469 40 12
2357543854 17791 40 12
39858295 684 40 12
268401068 7633 40 12
676006153 12465 40 12
298182221 8510 40 12
773898245 12830 40 12
298182189 8508 40 12
6490621017 20677 40 12
1028629730 13660 40 12
5679591492 20248 40 12
2298007708 17593 40 12
268401518 7658 40 12
2495199971 18088 40 12
419786696 10604 40 12
277569003 7850 40 12
196239488 3003 41 12
3381782062 18920 41 12
199111346 3286 41 12
58794384 803 41 12
3224733406 18806 41 12
453484392 11145 41 12
193743531 2932 41 12
193743534 2933 41 12
193740485 2926 41 12
2309594158 17638 41 12
1834027599 16167 41 12
201204046 3385 41 12
290038863 8151 42 12
290038889 8152 42 12
290038897 8154 42 12
7905428859 21170 42 12
1679086348 15496 42 12
704393938 12692 42 12
4242111414 19574 42 12
4263522128 19583 42 12
1686344257 15546 42 12
290039818 8175 42 12
1686225228 15542 42 12
631980293 12193 42 12
246116412 5990 42 12
7674888688 21080 42 12
201504822 3417 43 12
165362992 2350 43 12
168212527 2372 43 12
173498485 2458 43 12
165364909 2353 43 12
2372677414 17825 43 12
5406977073 20161 43 12
165360097 2347 43 12
2666215388 18366 43 12
201487132 3406 43 12
165197652 2336 43 12
60011698 832 43 12
173345728 2456 43 12
165185816 2332 43 12
201522986 3419 43 12
173295843 2436 43 12
173297799 2438 43 12
173302749 2442 43 12
141790525 1986 44 12
3071635716 18689 44 12
3865046321 19388 44 12
175077220 2486 44 12
34910232 421 44 12
148742773 2080 44 12
116118817 1327 44 12
364922605 10110 44 12
3158198973 18736 44 12
175078338 2487 44 12
442196 17 44 12
141600258 1947 44 12
7140210040 20904 44 12
180275736 2768 44 12
7011039184 20863 44 12
366103208 10135 44 12
180286237 2774 44 12
7011053985 20866 44 12
8950738130 21408 44 12
2326238828 17687 45 12
241863110 5184 45 12
3667429805 19172 45 12
115647882 1301 45 12
1754260164 15738 45 12
2445053200 17955 45 12
1356824438 14307 45 12
11186689453 21963 45 12
1354845556 14292 45 12
1354845546 14291 45 12
343543394 9792 46 12
290042095 8210 46 12
2919523425 18621 46 12
248768839 6261 46 12
251002798 6412 46 12
251002791 6411 46 12
247856855 6227 46 12
251814982 6677 46 12
251821377 6683 46 12
241889745 5194 46 12
3667429559 19171 46 12
10703087875 21843 46 12
6414104393 20600 47 12
2284499024 17549 47 12
1646040065 15407 47 12
1646040108 15409 47 12
1646040093 15408 47 12
7639946904 21050 47 12
1806603980 15847 47 12
1646040046 15406 47 12
2559546446 18183 47 12
3809306357 19355 47 12
463204181 11164 47 12
3750116300 19272 47 12
659795246 12342 47 12
2559546472 18187 47 12
564909608 11708 47 12
2284499016 17547 47 12
5662654233 20231 48 12
1432564653 14620 48 12
291747435 8317 48 12
241473612 5036 48 12
1383055941 14487 48 12
349035966 9913 48 12
241468927 5021 48 12
6900344538 20844 48 12
694103910 12632 48 12
2400916042 17899 48 12
267217291 7511 48 12
267223194 7520 48 12
6214920421 20479 48 12
11402923652 22101 48 12
241493967 5060 48 12
3282345148 18851 48 12
687923879 12571 48 12
302059116 8666 48 12
267348803 7555 48 12
10751894105 21849 48 12
310276166 9091 48 12
310277695 9098 48 12
586874752 11907 48 12
310287021 9111 48 12
310286978 9107 48 12
310287000 9109 48 12
297758741 8487 48 12
6379962157 20571 48 12
139181601 1730 49 12
139179220 1717 49 12
208671784 4294 49 12
493749594 11371 49 12
486459404 11316 49 12
139178355 1715 49 12
139175893 1700 49 12
9379948175 21496 49 12
486459150 11315 49 12
141443422 1911 49 12
10894335738 21884 49 12
4707207509 19811 49 12
35106630 452 49 12
34960212 451 49 12
334741029 9708 49 12
205518050 3721 49 12
665269943 12378 51 12
2020502247 17034 51 12
207501531 4155 51 12
207502175 4168 51 12
6120872599 20439 51 12
207502191 4170 51 12
60580066 870 51 12
1829747861 15968 51 12
1829747834 15967 51 12
11116545923 21955 51 12
752693560 12772 51 12
241926318 5238 51 12
207501605 4161 51 12
346909518 9904 51 12
105390597 1150 51 12
105349574 1115 51 12
2901881833 18604 52 12
2901881820 18603 52 12
1833247074 16116 52 12
1832411936 16073 52 12
1826052278 15876 52 12
1336913359 14136 52 12
1177363017 13854 52 12
2754831749 18431 52 12
7815996108 21134 52 12
925953215 13379 52 12
1833228112 16114 52 12
1342040837 14162 52 12
1834664746 16275 52 12
373146666 10332 53 12
372901153 10295 53 12
2397271986 17884 53 12
246137693 5995 53 12
246137828 5997 53 12
373146635 10330 53 12
373146629 10328 53 12
246146741 6039 53 12
7674888689 21081 53 12
206385622 4008 54 12
2828853965 18502 54 12
1509290560 14890 54 12
205455261 3593 54 12
205496490 3639 54 12
2585786948 18232 54 12
2585786978 18235 54 12
206387721 4032 54 12
7866579833 21165 54 12
205331412 3558 54 12
366103893 10136 55 12
1532537262 14965 55 12
3238732222 18831 55 12
7011053525 20864 55 12
448704618 10988 55 12
448687337 10985 55 12
76461938 914 55 12
3713088193 19230 55 12
3723290713 19234 55 12
1547149781 15036 55 12
360818104 10045 56 12
3966842928 19429 56 12
2478005435 18023 56 12
1587585770 15157 56 12
4072670516 19483 56 12
6275256096 20507 56 12
360812780 10042 56 12
298251027 8516 56 12
2446186762 17967 56 12
3047086288 18671 56 12
4072664043 19482 56 12
297755672 8480 56 12
1868647570 16824 56 12
384898908 10353 56 12
2418313439 17920 56 12
291559208 8315 56 12
291305656 8288 56 12
291306059 8299 56 12
6275020851 20506 56 12
302058834 8653 56 12
445855987 10799 56 12
6379962178 20575 56 12
11115368213 21951 56 12
1605129854 15230 56 12
1345576338 14192 57 12
1345576305 14191 57 12
1017948917 13587 57 12
257782994 6982 57 12
141943458 2016 57 12
1639979786 15379 57 12
1017954554 13590 57 12
119108710 1431 57 12
2879499370 18576 57 12
1843322262 16572 58 12
1843322252 16570 58 12
243731540 5632 58 12
9572924203 21528 58 12
9577680422 21530 58 12
242575221 5340 58 12
242577769 5344 58 12
7787093404 21119 58 12
1845970522 16608 58 12
1845970505 16603 58 12
243731898 5633 58 12
1845970617 16624 58 12
1845970573 16613 58 12
626836939 12162 58 12
206160272 3801 60 12
206273328 3904 60 12
206163294 3824 60 12
5319893091 20093 60 12
895742350 13216 60 12
206254142 3889 60 12
3507325157 19045 60 12
206278272 3911 60 12
206278292 3918 60 12
3507321504 19042 60 12
3507321495 19038 60 12
206219067 3851 60 12
206218926 3848 60 12
206278330 3925 60 12
206278351 3930 60 12
206217227 3836 60 12
1830878556 15983 60 12
1830878609 15991 60 12
206389764 4079 60 12
1838490858 16517 60 12
206391240 4086 60 12
1830878654 15997 60 12
218696020 4649 60 12
211182013 4409 60 12
5021625372 19933 61 12
1025469211 13644 61 12
208918726 4351 61 12
134600644 1617 61 12
5097429499 19949 61 12
432983963 10681 61 12
108270257 1174 61 12
1224158103 13933 61 12
139251695 1824 61 12
366143853 10146 61 12
185727672 2816 61 12
3126279449 18722 61 12
1584788456 15126 62 12
28868831 174 62 12
448642578 10977 62 12
3616296450 19141 62 12
304562114 8975 62 12
304562095 8973 62 12
1583664408 15112 62 12
470340603 11227 63 12
315035714 9321 63 12
470341594 11235 63 12
315036170 9327 63 12
6875144152 20831 63 12
6875144148 20829 63 12
7823591082 21149 63 12
2200064620 17390 63 12
257811115 7012 63 12
1898462848 16889 63 12
310989210 9173 63 12
9566749314 21526 63 12
310989853 9174 63 12
310990228 9181 63 12
310990180 9179 63 12
5706445159 20267 63 12
6862869342 20817 63 12
6875158596 20834 63 12
338918089 9739 64 12
205557410 3723 64 12
338999163 9750 64 12
205338663 3567 64 12
1837718934 16485 64 12
338999131 9745 64 12
494627498 11417 65 12
243204460 5464 65 12
10139551479 21718 65 12
10295017556 21781 65 12
3863267439 19384 65 12
243204391 5460 65 12
1912985845 16909 65 12
1988486421 17012 65 12
5707539005 20273 65 12
1988486452 17014 65 12
494714530 11430 65 12
563655401 11691 65 12
563655403 11693 65 12
2564095652 18202 65 12
563812131 11695 65 12
503553943 11568 65 12
3863267449 19386 65 12
494466058 11379 65 12
3238531398 18823 65 12
3238531377 18821 65 12
5707509422 20272 65 12
231889931 4823 66 12
231889539 4818 66 12
2791990877 18476 66 12
198836317 3223 66 12
196616052 3014 66 12
196683966 3028 66 12
196616460 3022 66 12
237672880 4984 66 12
2408111025 17908 66 12
237617268 4965 66 12
30254840 245 66 12
237602366 4960 66 12
5334548357 20117 66 12
